Type,Name,OID,Code System,Code System OID,Status,Condition Name,Condition Code,Condition Code System
Lab Obs Test Name,Poliovirus Infection (Tests for poliovirus Antibody Titer in Acute and Convalescent Serum Specimens),2.16.840.1.113762.1.4.1146.1113,LOINC,2.16.840.1.113883.6.1,Published,Acute poliomyelitis (disorder),398102009,SNOMEDCT
Lab Obs Test Name,Poliovirus Infection (Tests for poliovirus by Culture and Identification Method),2.16.840.1.113762.1.4.1146.829,LOINC,2.16.840.1.113883.6.1,Published,Acute poliomyelitis (disorder),398102009,SNOMEDCT
Lab Obs Test Name,Poliovirus Infection (Tests for Poliovirus Antibody Titer in Serum Specimen),2.16.840.1.113762.1.4.1146.830,LOINC,2.16.840.1.113883.6.1,Published,Acute poliomyelitis (disorder),398102009,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species IgG Antibody [Quantitative] by IFA),2.16.840.1.113762.1.4.1146.489,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasma species (Tests by Microscopic Observation),2.16.840.1.113762.1.4.1146.553,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species IgM IgG Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.490,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species Antigen in Tissue by Immunohistochemical Stain),2.16.840.1.113762.1.4.1146.488,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species Nucleic Acid),2.16.840.1.113762.1.4.1146.485,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species IgM Antibody),2.16.840.1.113762.1.4.1146.1890,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species IgG Antibody),2.16.840.1.113762.1.4.1146.1889,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species Antibody [Qualitative]),2.16.840.1.113762.1.4.1146.815,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anaplasmosis (Tests for Anaplasma species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.484,LOINC,2.16.840.1.113883.6.1,Published,Anaplasmosis (disorder),13906002,SNOMEDCT
Lab Obs Test Name,Anthrax (Tests for Bacillis cereus by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1196,LOINC,2.16.840.1.113883.6.1,Published,Anthrax (disorder),409498004,SNOMEDCT
Lab Obs Test Name,Anthrax (Tests for Bacillis anthracis Antigen),2.16.840.1.113762.1.4.1146.480,LOINC,2.16.840.1.113883.6.1,Published,Anthrax (disorder),409498004,SNOMEDCT
Lab Obs Test Name,Anthrax (Tests for Bacillis anthracis Antibody),2.16.840.1.113762.1.4.1146.481,LOINC,2.16.840.1.113883.6.1,Published,Anthrax (disorder),409498004,SNOMEDCT
Lab Obs Test Name,Anthrax (Tests for Bacillis anthracis by Culture and Identification Method),2.16.840.1.113762.1.4.1146.478,LOINC,2.16.840.1.113883.6.1,Published,Anthrax (disorder),409498004,SNOMEDCT
Lab Obs Test Name,Anthrax (Tests for Bacillis anthracis Nucleic Acid),2.16.840.1.113762.1.4.1146.479,LOINC,2.16.840.1.113883.6.1,Published,Anthrax (disorder),409498004,SNOMEDCT
Lab Obs Test Name,Arboviral Disease [Other] (Tests for Arbovirus [Other] Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.578,LOINC,2.16.840.1.113883.6.1,Published,Arbovirus infection (disorder),40610006,SNOMEDCT
Lab Obs Test Name,Arboviral Disease [Other] (Tests for Arbovirus [Other] Antigen),2.16.840.1.113762.1.4.1146.576,LOINC,2.16.840.1.113883.6.1,Published,Arbovirus infection (disorder),40610006,SNOMEDCT
Lab Obs Test Name,Arboviral Disease [Other] (Tests for Arbovirus [Other] IgM Antibody),2.16.840.1.113762.1.4.1146.577,LOINC,2.16.840.1.113883.6.1,Published,Arbovirus infection (disorder),40610006,SNOMEDCT
Lab Obs Test Name,Arboviral Disease [Other] (Tests for Arbovirus [Other] Antibody [Qualitative]),2.16.840.1.113762.1.4.1146.579,LOINC,2.16.840.1.113883.6.1,Published,Arbovirus infection (disorder),40610006,SNOMEDCT
Lab Obs Test Name,Arboviral Disease [Other] (Tests for Arbovirus [Other] Nucleic Acid),2.16.840.1.113762.1.4.1146.575,LOINC,2.16.840.1.113883.6.1,Published,Arbovirus infection (disorder),40610006,SNOMEDCT
Lab Obs Test Name,"Nontuberculous Mycobacteria Infection, Pulmonary (Tests for Mycobacterium species in Sputum Specimen by Culture and Identification Method)",2.16.840.1.113762.1.4.1146.1802,LOINC,2.16.840.1.113883.6.1,Published,Atypical mycobacterial infection of lung (disorder),1731000119106,SNOMEDCT
Lab Obs Test Name,"Nontuberculous Mycobacteria Infection, Pulmonary (Tests for Mycobacterium species Nucleic Acid in a Pulmonary Specimen)",2.16.840.1.113762.1.4.1146.2067,LOINC,2.16.840.1.113883.6.1,Published,Atypical mycobacterial infection of lung (disorder),1731000119106,SNOMEDCT
Lab Obs Test Name,"Nontuberculous Mycobacteria Infection, Pulmonary (Tests for Mycobacterium species by Culture and Identification Method)",2.16.840.1.113762.1.4.1146.1801,LOINC,2.16.840.1.113883.6.1,Published,Atypical mycobacterial infection of lung (disorder),1731000119106,SNOMEDCT
Lab Obs Test Name,Tests for Mycobacterium species Nucleic Acid in Unspecified XXX Specimen,2.16.840.1.113762.1.4.1146.1378,LOINC,2.16.840.1.113883.6.1,Published,Atypical mycobacterial infection of lung (disorder),1731000119106,SNOMEDCT
Lab Obs Test Name,Babesiosis (Tests for Babesia species Antibody),2.16.840.1.113762.1.4.1146.475,LOINC,2.16.840.1.113883.6.1,Published,Babesiosis (disorder),21061004,SNOMEDCT
Lab Obs Test Name,Babesiosis (Tests for Babesia species Nucleic Acid),2.16.840.1.113762.1.4.1146.474,LOINC,2.16.840.1.113883.6.1,Published,Babesiosis (disorder),21061004,SNOMEDCT
Lab Obs Test Name,Babesia species (Tests by Microscopic Observation in Blood),2.16.840.1.113762.1.4.1146.476,LOINC,2.16.840.1.113883.6.1,Published,Babesiosis (disorder),21061004,SNOMEDCT
Lab Obs Test Name,Balamuthia mandrillaris Disease (Tests for Balamuthia mandrillaris Nucleic Acid),2.16.840.1.113762.1.4.1146.1273,LOINC,2.16.840.1.113883.6.1,Published,Balamuthia mandrillaris (organism) ,115635005,SNOMEDCT
Lab Obs Test Name,Balamuthia mandrillaris disease (Tests for Balamuthia mandrillaris Antigen),2.16.840.1.113762.1.4.1146.1421,LOINC,2.16.840.1.113883.6.1,Published,Balamuthia mandrillaris (organism) ,115635005,SNOMEDCT
Lab Obs Test Name,Bartonellosis (Tests for Bartonella spp. IgG or Total Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2051,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella quintana infection (Tests for Bartonella quintana IgG or Total Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2041,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella spp. (Tests by Microscopic Observation),2.16.840.1.113762.1.4.1146.2049,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonellosis (Tests for Bartonella spp. IgM Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2048,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella bacilliformis infection (Tests for Bartonella bacilliformis IgM Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2045,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella henselae infection (Tests for Bartonella henselae IgM Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2043,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonellosis (Tests for Bartonella spp. Nucleic Acid),2.16.840.1.113762.1.4.1146.2047,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella bacilliformis infection (Tests for Bartonella bacilliformis IgG or Total Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2046,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella henselae infection (Tests for Bartonella henselae Nucleic Acid),2.16.840.1.113762.1.4.1146.2042,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella quintana infection (Tests for Bartonella quintana Nucleic Acid),2.16.840.1.113762.1.4.1146.2039,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella henselae infection (Tests for Bartonella henselae IgG or Total Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2044,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonella quintana infection (Tests for Bartonella quintana IgM Antibody in a clinical specimen by any method),2.16.840.1.113762.1.4.1146.2040,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Bartonellosis (Tests for Bartonella spp. by Culture and Identification Method),2.16.840.1.113762.1.4.1146.2050,LOINC,2.16.840.1.113883.6.1,Published,Bartonellosis (disorder),266123003,SNOMEDCT
Lab Obs Test Name,Blastomycosis (Tests for Blastomyces species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1249,LOINC,2.16.840.1.113883.6.1,Published,Blastomycosis (disorder),69996000,SNOMEDCT
Lab Obs Test Name,Blastomycosis (Tests for Blastomyces species Antigen),2.16.840.1.113762.1.4.1146.1253,LOINC,2.16.840.1.113883.6.1,Published,Blastomycosis (disorder),69996000,SNOMEDCT
Lab Obs Test Name,Blastomycosis (Tests for Blastomyces species Antibody),2.16.840.1.113762.1.4.1146.1252,LOINC,2.16.840.1.113883.6.1,Published,Blastomycosis (disorder),69996000,SNOMEDCT
Lab Obs Test Name,Blastomycosis (Tests for Blastomyces species Nucleic Acid),2.16.840.1.113762.1.4.1146.1251,LOINC,2.16.840.1.113883.6.1,Published,Blastomycosis (disorder),69996000,SNOMEDCT
Lab Obs Test Name,Brucellosis (Tests for Brucella species Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.515,LOINC,2.16.840.1.113883.6.1,Published,Brucellosis (disorder),75702008,SNOMEDCT
Lab Obs Test Name,Brucellosis (Tests for Brucella species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.513,LOINC,2.16.840.1.113883.6.1,Published,Brucellosis (disorder),75702008,SNOMEDCT
Lab Obs Test Name,Brucellosis (Tests for Brucella species Nucleic Acid),2.16.840.1.113762.1.4.1146.512,LOINC,2.16.840.1.113883.6.1,Published,Brucellosis (disorder),75702008,SNOMEDCT
Lab Obs Test Name,Cadmium Exposure and Toxicity (Tests for Cadmium [Quantitative] in Blood),2.16.840.1.113762.1.4.1146.1590,LOINC,2.16.840.1.113883.6.1,Published,Cadmium poisoning (disorder),3398004,SNOMEDCT
Lab Obs Test Name,Cadmium Exposure and Toxicity (Tests for Cadmium [Quantitative] in Urine),2.16.840.1.113762.1.4.1146.1591,LOINC,2.16.840.1.113883.6.1,Published,Cadmium poisoning (disorder),3398004,SNOMEDCT
Lab Obs Test Name,Cadmium Exposure and Toxicity (Tests for Cadmium [Quantitative] in Unspecified Specimen),2.16.840.1.113762.1.4.1146.1592,LOINC,2.16.840.1.113883.6.1,Published,Cadmium poisoning (disorder),3398004,SNOMEDCT
Lab Obs Test Name,Campylobacteriosis (Tests for Campylobacter species Nucleic Acid),2.16.840.1.113762.1.4.1146.343,LOINC,2.16.840.1.113883.6.1,Published,Campylobacteriosis (disorder),86500004,SNOMEDCT
Lab Obs Test Name,Campylobacteriosis (Tests for Campylobacter species Antigen),2.16.840.1.113762.1.4.1146.344,LOINC,2.16.840.1.113883.6.1,Published,Campylobacteriosis (disorder),86500004,SNOMEDCT
Lab Obs Test Name,Campylobacteriosis (Tests for Campylobacter species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.342,LOINC,2.16.840.1.113883.6.1,Published,Campylobacteriosis (disorder),86500004,SNOMEDCT
Lab Obs Test Name,Tests for Acinetobacter baumannii by Culture and Identification Method,2.16.840.1.113762.1.4.1146.1675,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Acinetobacter baumannii (organism),715174007,SNOMEDCT
Lab Obs Test Name,Tests for Acinetobacter baumannii Nucleic Acid,2.16.840.1.113762.1.4.1146.1676,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Acinetobacter baumannii (organism),715174007,SNOMEDCT
Lab Obs Test Name,Tests for Enterobacteriaceae species by Culture and Identification Method,2.16.840.1.113762.1.4.1146.1220,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,Tests for Enterobacteriaceae species Nucleic Acid,2.16.840.1.113762.1.4.1146.1881,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,"Tests for Enterobacter spp., E. coli, or Klebsiella spp. by Culture and Identification Method",2.16.840.1.113762.1.4.1146.1219,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,"Tests for Enterobacter spp., E. coli, or Klebsiella spp. Nucleic Acid",2.16.840.1.113762.1.4.1146.1880,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,Tests for carbapenemase resistance mechanism,2.16.840.1.113762.1.4.1146.1216,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,Tests for carbapenemase production,2.16.840.1.113762.1.4.1146.1215,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Enterobacteriaceae (organism),712662001,SNOMEDCT
Lab Obs Test Name,Tests for Pseudomonas aeruginosa Nucleic Acid,2.16.840.1.113762.1.4.1146.1678,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Pseudomonas aeruginosa (organism),726492000,SNOMEDCT
Lab Obs Test Name,Tests for Pseudomonas aeruginosa by Culture and Identification Method,2.16.840.1.113762.1.4.1146.1677,LOINC,2.16.840.1.113883.6.1,Published,Carbapenem resistant Pseudomonas aeruginosa (organism),726492000,SNOMEDCT
Lab Obs Test Name,Tests for carbapenemase resistance mechanism,2.16.840.1.113762.1.4.1146.1216,LOINC,2.16.840.1.113883.6.1,Published,Carbapenemase-producing bacteria (organism),734350003,SNOMEDCT
Lab Obs Test Name,Tests for carbapenemase production,2.16.840.1.113762.1.4.1146.1215,LOINC,2.16.840.1.113883.6.1,Published,Carbapenemase-producing bacteria (organism),734350003,SNOMEDCT
Lab Obs Test Name,Chancroid (Tests for Haemophilus ducreyi by Culture and Identification Method),2.16.840.1.113762.1.4.1146.567,LOINC,2.16.840.1.113883.6.1,Published,Chancroid (disorder),266143009,SNOMEDCT
Lab Obs Test Name,Chikungunya Virus Disease (Tests for Chikungunya Virus Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.1180,LOINC,2.16.840.1.113883.6.1,Published,Chikungunya fever (disorder),111864006,SNOMEDCT
Lab Obs Test Name,Chikungunya Virus Disease (Tests for Chikungunya virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1169,LOINC,2.16.840.1.113883.6.1,Published,Chikungunya fever (disorder),111864006,SNOMEDCT
Lab Obs Test Name,Chikungunya Virus Disease (Tests for Chikungunya Virus IgM Antibody),2.16.840.1.113762.1.4.1146.1175,LOINC,2.16.840.1.113883.6.1,Published,Chikungunya fever (disorder),111864006,SNOMEDCT
Lab Obs Test Name,Chikungunya Virus Disease (Tests for Chikungunya Virus Antibody [Qualitative]),2.16.840.1.113762.1.4.1146.1185,LOINC,2.16.840.1.113883.6.1,Published,Chikungunya fever (disorder),111864006,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia species Nucleic Acid),2.16.840.1.113762.1.4.1146.706,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia species Antigen),2.16.840.1.113762.1.4.1146.708,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.707,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia trachomatis by Culture and Identification Method),2.16.840.1.113762.1.4.1146.238,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia trachomatis Nucleic Acid),2.16.840.1.113762.1.4.1146.239,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Chlamydia trachomatis Infection (Tests for Chlamydia trachomatis Antigen),2.16.840.1.113762.1.4.1146.240,LOINC,2.16.840.1.113883.6.1,Published,Chlamydia trachomatis infection (disorder),240589008,SNOMEDCT
Lab Obs Test Name,Cholera (Tests for Vibrio cholerae O1 or O139 Toxin Nucleic Acid),2.16.840.1.113762.1.4.1146.367,LOINC,2.16.840.1.113883.6.1,Published,Cholera (disorder),63650001,SNOMEDCT
Lab Obs Test Name,Cholera (Tests for Vibrio cholerae O1 or O139 by Culture and Identification Method),2.16.840.1.113762.1.4.1146.25,LOINC,2.16.840.1.113883.6.1,Published,Cholera (disorder),63650001,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff Toxin Nucleic Acid in Stool),2.16.840.1.113762.1.4.1146.1492,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1495,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff in Stool by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1496,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff Toxin in Stool by EIA),2.16.840.1.113762.1.4.1146.1494,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff Toxin Nucleic Acid),2.16.840.1.113762.1.4.1146.1491,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff Toxin in Stool by Unspecified Method),2.16.840.1.113762.1.4.1146.1497,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff antigen [glutamate dehydrogenase] in Stool),2.16.840.1.113762.1.4.1146.1499,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
Lab Obs Test Name,C. diff infection (Tests for C diff Toxin in Stool by Cell Culture Cytotoxicity Neutralization Method),2.16.840.1.113762.1.4.1146.1498,LOINC,2.16.840.1.113883.6.1,Published,Clostridioides difficile infection (disorder) ,186431008,SNOMEDCT
